id,tenant_domain,market_id,name,created_by,created_at,updated_at
c70fb4e6-4e3e-43a7-88d3-2d633de06186,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Social Media Graphic,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
d963b28c-d716-408a-9a1f-83ebc6deafa0,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Product Screenshot,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
5df640c3-0fe1-4755-878f-ff1fc4b64f34,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Headshot,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
1fcbcfae-cb8a-4467-835a-9b7bd8452054,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Illustration,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
ba279042-caf2-4ec7-bb1b-9c99a21fc2cb,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Template,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
7496b9a4-09de-4a1b-bb3e-492b0395b502,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Brand Kit,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:13:12.845755,2026-04-03 16:13:12.845755
55596cb7-6b3f-4f48-a759-8e39bc97700a,reveillesoftware.com,5232feeb-8671-489f-ab07-e9d7310f0a3f,Workplace,d816008f-9e8e-434b-8a60-bad260959ddb,2026-04-03 16:16:21.484978,2026-04-03 16:16:21.484978
48d17159-da57-4cfc-a5cb-37072e24e8cf,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Logo,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
8d83f46b-fb6e-4582-a4d4-464b61c6b164,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Icon,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
2d9c522f-8972-4fa4-8756-d5640c9c719e,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Hero Image,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
3b740811-51ed-4f1f-801c-299871316ba1,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Banner,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
89570463-4cad-43ea-9cbc-ad53e92e71bb,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Social Media Graphic,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
13e80912-7ff3-4efe-ad68-9258363285ea,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Product Screenshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
d3582326-b462-45e0-a43a-e5e030b8aa8d,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Headshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
031eb1b4-2ee0-48ad-94e6-631576115610,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Illustration,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
f7182610-87fe-4137-8d3e-8122213cbd9e,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Template,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
30e38907-7814-48ac-8f0d-243d1f520d65,synozur.com,7e86ba11-1ba2-4853-a91b-bcd180e0ba0f,Brand Kit,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-05 20:02:44.97132,2026-04-05 20:02:44.97132
4bba0d29-823f-4e1e-b670-f552791fef14,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Logo,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
feb61839-8036-4f04-bad1-1ef25078cac7,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Icon,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
93f96811-8ed4-418e-bf65-049edc2c948e,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Hero Image,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
5d755586-7099-4d59-a272-d0339dc93907,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Banner,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
9aad1d86-b6bc-4962-89d0-af897a0859c5,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Social Media Graphic,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
647be0f5-48e7-4f7a-8b89-8b273db47b18,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Product Screenshot,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
67db128f-1fdd-4ebb-9851-1ad03f973ef3,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Headshot,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
6dd4954b-d38c-4c6c-8db9-188fabef04f0,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Illustration,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
50ce2388-8a0b-4690-955f-e3d63ee81330,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Template,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
1119c99b-165f-499f-92b7-bbad272cea1e,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Brand Kit,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-10 05:54:30.162232,2026-04-10 05:54:30.162232
885c1576-124e-4aa3-bd30-67b7a15d1a6c,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Event,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-18 21:40:29.157627,2026-04-18 21:40:29.157627
7208f09e-36fc-45ae-a302-2232d21e0497,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Logo,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
e56f68e0-27e2-43cc-bc72-4386bd467784,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Icon,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
1844047a-c4ed-4611-bb82-4e42f36e0760,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Hero Image,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
7a53c1b6-63c4-45a3-91f8-e7157a9e70d0,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Banner,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
04e14680-0a7c-40fb-91a6-3de6c6bd88f7,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Social Media Graphic,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
755a84cd-d2a2-4d7d-83f8-c48239c1c47d,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Product Screenshot,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
57382253-0286-4ca6-ab3b-61590a252b59,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Headshot,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
b8d3c160-baa2-4bc1-9d8d-f3111be1108b,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Illustration,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
fd2c7e15-ee45-4f58-8cd4-4d995085a1ea,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Template,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
5fa3ab92-4292-4ac3-a5d3-c4fedf87424e,synozur.com,df16877c-1384-407b-be3d-69e8a3442178,Brand Kit,c6dfbcda-8020-46c6-a5e8-d13f4238fa37,2026-05-05 22:17:39.275347,2026-05-05 22:17:39.275347
985ad2a9-d174-491a-b287-a52d8e09ab68,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Logo,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
f23214aa-0cf8-4cd1-96c7-8401cd4e12cd,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Icon,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
8f7e37a6-be8c-4d42-98c6-7d54b31a1819,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Hero Image,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
3a79ac4a-64c5-4254-b0be-f1b0adbc9d93,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Banner,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
ab2b2716-312e-4c6e-bcb8-d5519591505c,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Social Media Graphic,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
79c75a0b-47f9-41ad-9811-e3df3bb23d9d,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Product Screenshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
a783aaba-7772-4ad3-a0cf-6a5767c12014,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Headshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
c056e14d-ca52-4432-8b70-f114a0c5345e,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Illustration,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
cdae1388-56f1-4ed0-9fd8-8dd38223a368,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Template,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
d1383092-db9e-4219-abfa-25ce241f89c9,synozur.com,0ef94ec0-4a79-4bf6-8bf8-7009864131e5,Brand Kit,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-05 22:19:02.564915,2026-05-05 22:19:02.564915
82ae773d-2bd2-4e66-b222-ed0681a84b7d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Event,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-03 17:24:13.571387,2026-07-03 17:24:13.571387
7ab6166d-29ef-40e5-a673-9d388073ad00,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Landscapes,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-06 04:05:23.653431,2026-07-06 04:05:23.653431
4c2724d3-af3b-4a0d-a672-423376218d7f,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Cityscapes,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-06 04:05:30.589903,2026-07-06 04:05:30.589903
eb3a4912-adc1-4601-897c-f391aaa81e49,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Seascapes,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-06 04:05:36.49748,2026-07-06 04:05:36.49748
d305ea6e-b6d8-4d7d-af8f-df00455ad333,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Logo,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
0e8a31f6-c401-4e66-a695-4bf672d50afb,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Icon,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
36770cbb-f193-488b-8480-ec432c6d61e4,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Hero Image,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
daa30acf-0e7f-48d2-b145-ce41a4a99dc5,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Banner,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
1da3086d-03ab-436f-8fa7-9927afa6ff62,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Social Media Graphic,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
f7a15d6f-7dd3-4e1a-aab4-d8541f500ae5,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Product Screenshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
7a8cf554-12ed-4fd3-be11-a07045fc0e61,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Headshot,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
d28b4412-d11a-4a77-ba0f-c593d992ce72,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Illustration,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
79f5f13e-4ea4-4dc8-b0ea-ba8d81253364,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Template,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
2c16cca1-f2d4-4ddb-afc8-d5d0415d2860,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,Brand Kit,116500d0-357e-4ace-a7af-7264ed58e22a,2026-07-17 15:44:02.789935,2026-07-17 15:44:02.789935
