id,tenant_domain,market_id,name,description,status,start_date,end_date,post_generation_job_id,created_by,created_at,updated_at,number_of_days,include_saturday,include_sunday,product_ids,always_hashtags,thematic_brief,thematic_url,campaign_type,objective,goal,audience_persona_ids,parent_campaign_id,founding_signals,interview,brief_only_mode
bda6e1ef-e471-45fa-9672-28bf495a6ff1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Boardroom Briefing: Secure the AI Data Control Plane Before the Next Breach Headline,,deleted,2026-06-10 00:00:00,2026-06-30 00:00:00,,116500d0-357e-4ace-a7af-7264ed58e22a,2026-06-10 12:14:25.957436,2026-06-10 14:39:23.354,7,f,f,{f87ad429-b653-4a81-959b-9775134f0392},[],,,offering,"Run an executive webinar or virtual roundtable that helps Microsoft-aligned and midmarket leaders connect security exposure, data governance, and AI ROI—positioning Synozur as the strategic advisor that defines the controls, roles, and operating cadence needed before scaling AI.",Get trial signups,"{d84122c2-3532-4f21-b7d3-1960a64795e0,06d3b6dc-181d-4884-a85f-b2caf51d930c,ebfde5af-c96b-4e1e-8702-7f03fbc1827e}",,,,f
61e5cf9f-7bde-4fd0-9922-48787c82e9e4,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Q2 2026 AI LinkedIn,Drive awareness of AI capabilities,completed,2026-06-02 00:00:00,2026-07-01 00:00:00,1b4193c3-3270-435e-9f0e-2fc8785a92e1,116500d0-357e-4ace-a7af-7264ed58e22a,2026-06-01 20:47:23.390368,2026-07-02 19:42:15.213,25,t,f,{b52269af-cb22-4a15-88ad-69c97a7538a4},[],,,theme,,,,,,,f
f9e703f2-d2ea-4922-ad0d-e7a4484724b3,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Demo,,deleted,2026-05-05 00:00:00,2026-05-23 00:00:00,,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-06 00:27:54.978761,2026-05-09 00:01:50.596,14,f,f,{},[],,,theme,,,,,,,f
5cdf037e-4e37-4079-8bee-346c1602785c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Polaris 050,Promote vibecoding episode with AC,completed,2026-04-21 00:00:00,2026-04-26 00:00:00,3977aa0a-4912-4ce2-a362-c1e29ddcfe7e,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-21 03:23:29.647179,2026-05-09 00:02:06.484,5,t,t,{},[],,,theme,,,,,,,f
dd02e37e-4ae4-4fec-bc81-2f40b314e547,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,AI Focus,,deleted,2026-05-21 00:00:00,2026-07-01 00:00:00,85504d36-40bb-4e44-97c4-5477f2a25aa8,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-21 13:41:25.6161,2026-05-21 14:18:15.331,35,t,f,"{e1fdd044-c437-4d51-92aa-60d058009ca4,d7ea032a-f66f-42ff-b223-916ccc2632fa,34d0d472-d398-4007-beda-53210841b8d1,f36b05e1-fba9-4fbc-8494-738112e6f6ee,b52269af-cb22-4a15-88ad-69c97a7538a4}","[""Copilot""]",,,theme,,,,,,,f
1bd11e40-937c-4dab-87d7-215704217136,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Campaign: Back in the (Intra) Zone – Mark Kashman and the M365 Community Conference,,completed,2026-05-09 00:00:00,2026-05-19 00:00:00,8b648871-dc0c-4309-9534-f162cb5b36b7,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-09 00:01:39.037049,2026-05-21 13:38:14.33,10,t,t,{},[],,,theme,,,,,,,f
925804eb-121b-430f-8fbe-86e33be89785,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,AI Focus May 26,,deleted,2026-05-21 00:00:00,2026-07-01 00:00:00,5691d575-f236-4395-af29-7d7e1cd6f03a,116500d0-357e-4ace-a7af-7264ed58e22a,2026-05-21 14:14:24.457804,2026-05-21 17:58:56.804,35,t,f,{b52269af-cb22-4a15-88ad-69c97a7538a4},[],,,theme,,,,,,,f
59c89e0e-3226-446d-9081-486a2bc69537,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06 AI Costs,,deleted,2026-06-10 00:00:00,2026-06-19 00:00:00,,116500d0-357e-4ace-a7af-7264ed58e22a,2026-06-10 16:50:20.831616,2026-06-10 19:26:42.73,7,f,f,{},[],,,theme,Help us drier our AI Academy workshops and AI North Star Sprint,10 new engaements and 5 SOWs,"{d84122c2-3532-4f21-b7d3-1960a64795e0,8f14568f-55a9-4188-bdcf-7c530266f658,f56e8200-378f-485b-8c40-a29de672160f}",,"{""origin"": ""briefing"", ""capturedAt"": ""2026-06-10T16:50:20.713Z"", ""actionItems"": [{""title"": ""Develop explicit differentiation framework against general-purpose AI tools"", ""urgency"": ""immediate"", ""category"": ""messaging"", ""description"": ""Create client-facing content that articulates what your services deliver that ChatGPT, Claude, and other general AI tools cannot. Follow Crayon's approach with specific technical differentiators (data sourcing, processing pipelines, domain expertise integration) rather than generic 'human expertise' claims. Package this as an assessment framework that prospects can use to evaluate whether they need specialized services vs. DIY with AI tools.""}, {""title"": ""Establish AI agent orchestration and governance capabilities"", ""urgency"": ""this_month"", ""category"": ""product"", ""description"": ""The market is moving beyond individual AI productivity to multi-agent collaboration and governance. Develop frameworks, methodologies, and partnerships (e.g., with Informatica, ServiceNow) to position yourselves as the integration layer that makes AI agents work together safely within enterprise constraints. Create case studies showing how you've coordinated human teams + AI agents to deliver outcomes, not just deployed AI tools.""}, {""title"": ""Build vertical-specific AI implementation frameworks with measurable outcomes"", ""urgency"": ""this_month"", ""category"": ""strategy"", ""description"": ""Following Persistent Systems' supply chain specialization, identify 2-3 verticals where you have deep client relationships and create AI implementation frameworks with specific, measurable business outcomes. Partner with academic institutions or technology vendors to add credibility. Package these as proprietary methodologies with assessment tools, maturity models, and ROI calculators. This creates defensible differentiation against generalist AI consultants.""}, {""title"": ""Launch aggressive Gen Z recruitment campaign for AI-native talent"", ""urgency"": ""this_week"", ""category"": ""strategy"", ""description"": ""While Oracle and others are pulling back offers, follow Accenture's counter-cyclical strategy to recruit top-tier Gen Z talent at lower cost. Position yourselves as the place where AI-native workers can build AI-native solutions rather than maintain legacy systems. Create apprenticeship or rotational programs that combine AI engineering with business consulting to build hybrid skillsets. This builds competitive moat in talent that will pay off in 18-24 months.""}, {""title"": ""Create tokenized or outcome-based pricing models for AI-enabled services"", ""urgency"": ""this_month"", ""category"": ""pricing"", ""description"": ""Cognizant's tokenized pricing framework creates transparency and aligns pricing with value delivered as work shifts from human-led to AI-augmented to autonomous. Develop pricing models that make the unit economics clear for clients: cost per insight, cost per decision automated, cost per process improvement. This positions you as thinking like a platform rather than traditional consultancy and creates pricing predictability that enterprises crave in uncertain AI adoption cycles.""}], ""briefingAsOf"": ""2026-05-21T05:52:46.232Z"", ""newsArticles"": [{""url"": ""https://www.businesstoday.in/latest/corporate/story/infosys-accenture-amazon-a-list-of-top-10-companies-to-work-for-in-mumbai-532503-2026-05-21"", ""title"": ""Infosys, Accenture, Amazon: A list of top 10 companies to work for in Mumbai"", ""source"": ""Business Today"", ""description"": ""LinkedIn's Top Companies 2026 list showcases employers in India leading the way in career growth through AI integration, upskilling, and internal mobility. Details here"", ""publishedAt"": ""2026-05-21T05:00:02Z""}, {""url"": ""https://www.independent.co.uk/news/world/americas/us-politics/todd-blanche-trump-slush-fund-capitol-rioters-b2980842.html"", ""title"": ""Acting AG Todd Blanche defends Trump’s $1.8B ‘slush fund’ rioters may use for multi-million dollar taxpayer payouts"", ""source"": ""The Independent"", ""description"": ""‘Just to be clear, people that hurt police get money all the time,’ Blanche said"", ""publishedAt"": ""2026-05-21T04:18:13Z""}, {""url"": ""https://www.japantimes.co.jp/business/2026/05/21/companies/japan-logistics-nikkon-going-private/"", ""title"": ""Nikkon weighs going private; Bain Capital, Blackstone and others likely to bid"", ""source"": ""The Japan Times "", ""description"": ""The logistics company has selected financial advisers for the privatization process and set up a committee of outside directors to consider the matter, sources have said."", ""publishedAt"": ""2026-05-21T04:15:41Z""}, {""url"": ""https://www.tribuneindia.com/news/business/openai-makers-of-chatgpt-preparing-to-file-for-an-ipo-in-coming-weeks-report/"", ""title"": ""makers of ChatGPT, preparing to file for an IPO in coming weeks: Report"", ""source"": ""The Tribune"", ""description"": ""OpenAI is preparing to file confidentially for an initial public offering (IPO) in the coming weeks, according to The New York Times news report. The decision, by the maker of ChatGPT, lays the groundwork for one of the largest artificial intelligence (AI) company offerings, which would heighten the stakes of the global technology race."", ""publishedAt"": ""2026-05-21T02:45:26Z""}, {""url"": ""https://www.firstpost.com/tech/did-chatgpt-just-solve-an-80-year-old-maths-problem-openai-thinks-so-14013438.html"", ""title"": ""Did ChatGPT just solve an 80-year-old maths problem? OpenAI thinks so"", ""source"": ""Firstpost"", ""description"": ""OpenAI claims one of its newest AI reasoning models has solved a maths problem that has remained unsolved since 1946. The company says the AI created an original proof challenging a long-standing geometry theory, and this time, several respected mathematicians appear to support the claim."", ""publishedAt"": ""2026-05-21T02:26:16Z""}, {""url"": ""https://scanx.trade/stock-market-news/companies/hindware-home-innovation-schedules-board-meeting-on-may-19-2026-to-consider-q4-fy26-results-and-dividend/40142619"", ""title"": ""Hindware Home FY26 Loss Narrows to Rs 39.31 Cr"", ""source"": ""scanx.trade"", ""description"": ""Hindware Home Innovation Limited announced its audited financial results for the quarter and year ended March 31, 2026, reporting a consolidated net loss of Rs 39.31 crore for FY26, significantly reduced from Rs 68.77 crore in the previous year. Revenue from operations stood at Rs 2,510.28 crore, while EBITDA rose to Rs 232.52 crore. For Q4 FY26, the net loss narrowed to Rs 18.87 crore with a profit before tax of Rs 11.28 crore. The Board appointed M/s. Protiviti India Member Private Limited as internal auditors for FY27 and Mr. Shashvat Somany as an Additional Director, with the 9th AGM scheduled for August 18, 2026."", ""publishedAt"": ""2026-05-21T02:18:34Z""}, {""url"": ""https://www.essexlive.news/whats-on/whats-on-news/pilot-explains-important-reason-air-10968725"", ""title"": ""Pilot explains important reason air passengers must switch phones off completely"", ""source"": ""Essexlive"", ""description"": ""An American Airlines pilot has explained the real reason passengers are sometimes told to completely turn off their mobile devices, rather than simply switch to airplane mode"", ""publishedAt"": ""2026-05-21T01:08:00Z""}, {""url"": ""https://www.plymouthherald.co.uk/whats-on/whats-on-news/pilot-explains-important-reason-air-10968725"", ""title"": ""Pilot explains important reason air passengers must switch phones off completely"", ""source"": ""Plymouth Live"", ""description"": ""An American Airlines pilot has explained the real reason passengers are sometimes told to completely turn off their mobile devices, rather than simply switch to airplane mode"", ""publishedAt"": ""2026-05-21T01:08:00Z""}, {""url"": ""https://www.bristolpost.co.uk/news/real-life/pilot-explains-important-reason-air-10968725"", ""title"": ""Pilot explains important reason air passengers must switch phones off completely"", ""source"": ""Bristol Post"", ""description"": ""An American Airlines pilot has explained the real reason passengers are sometimes told to completely turn off their mobile devices, rather than simply switch to airplane mode"", ""publishedAt"": ""2026-05-21T01:08:00Z""}, {""url"": ""https://www.kentlive.news/whats-on/whats-on-news/pilot-explains-important-reason-air-10968725"", ""title"": ""Pilot explains important reason air passengers must switch phones off completely"", ""source"": ""Kentlive"", ""description"": ""An American Airlines pilot has explained the real reason passengers are sometimes told to completely turn off their mobile devices, rather than simply switch to airplane mode"", ""publishedAt"": ""2026-05-21T01:08:00Z""}, {""url"": ""https://www.somersetlive.co.uk/whats-on/whats-on-news/pilot-explains-important-reason-air-10968725"", ""title"": ""Pilot explains important reason air passengers must switch phones off completely"", ""source"": ""Somerset Live"", ""description"": ""An American Airlines pilot has explained the real reason passengers are sometimes told to completely turn off their mobile devices, rather than simply switch to airplane mode"", ""publishedAt"": ""2026-05-21T01:08:00Z""}, {""url"": ""https://economictimes.indiatimes.com/tech/information-tech/blackstone-pledges-entire-mphasis-stake-to-refinance-loan/articleshow/131232167.cms"", ""title"": ""Blackstone pledges entire Mphasis stake to refinance loan"", ""source"": ""The Economic Times"", ""description"": ""Singapore-based promoter entity BCP Topco IX Pvt Ltd, a Blackstone subsidiary, has pledged its holding to refinance its existing loan, with a fresh facility of up to $550 million from a consortium of global lenders."", ""publishedAt"": ""2026-05-21T00:30:00Z""}]}",,f
4d247ea5-870b-4828-8816-dda89cb5420f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,2026-06 Stay Ahead of the Token Curve,,deleted,2026-06-10 00:00:00,2026-06-19 00:00:00,,116500d0-357e-4ace-a7af-7264ed58e22a,2026-06-10 19:30:00.636537,2026-06-10 23:58:31.763,7,f,f,{},[],,,theme,"Promote Synozur's ROI-first AI transformation advisory by helping CEOs and CIOs evaluate whether AI revenue, productivity, and EBITDA gains are outpacing rising token-based model costs, then move them into an AI-first operating model roadmap with measurable 30/60/90 value milestones.",10 inquiries and 5 SOWs,"{68f5b428-e38e-4903-823c-88eb9b66c45b,8f14568f-55a9-4188-bdcf-7c530266f658,37e852c4-7c63-48c0-8570-791ea7763134}",,"{""origin"": ""ideation"", ""capturedAt"": ""2026-06-10T19:30:00.532Z"", ""actionItems"": [{""title"": ""Develop explicit differentiation framework against general-purpose AI tools"", ""urgency"": ""immediate"", ""category"": ""messaging"", ""description"": ""Create client-facing content that articulates what your services deliver that ChatGPT, Claude, and other general AI tools cannot. Follow Crayon's approach with specific technical differentiators (data sourcing, processing pipelines, domain expertise integration) rather than generic 'human expertise' claims. Package this as an assessment framework that prospects can use to evaluate whether they need specialized services vs. DIY with AI tools.""}, {""title"": ""Establish AI agent orchestration and governance capabilities"", ""urgency"": ""this_month"", ""category"": ""product"", ""description"": ""The market is moving beyond individual AI productivity to multi-agent collaboration and governance. Develop frameworks, methodologies, and partnerships (e.g., with Informatica, ServiceNow) to position yourselves as the integration layer that makes AI agents work together safely within enterprise constraints. Create case studies showing how you've coordinated human teams + AI agents to deliver outcomes, not just deployed AI tools.""}, {""title"": ""Build vertical-specific AI implementation frameworks with measurable outcomes"", ""urgency"": ""this_month"", ""category"": ""strategy"", ""description"": ""Following Persistent Systems' supply chain specialization, identify 2-3 verticals where you have deep client relationships and create AI implementation frameworks with specific, measurable business outcomes. Partner with academic institutions or technology vendors to add credibility. Package these as proprietary methodologies with assessment tools, maturity models, and ROI calculators. This creates defensible differentiation against generalist AI consultants.""}, {""title"": ""Launch aggressive Gen Z recruitment campaign for AI-native talent"", ""urgency"": ""this_week"", ""category"": ""strategy"", ""description"": ""While Oracle and others are pulling back offers, follow Accenture's counter-cyclical strategy to recruit top-tier Gen Z talent at lower cost. Position yourselves as the place where AI-native workers can build AI-native solutions rather than maintain legacy systems. Create apprenticeship or rotational programs that combine AI engineering with business consulting to build hybrid skillsets. This builds competitive moat in talent that will pay off in 18-24 months.""}, {""title"": ""Create tokenized or outcome-based pricing models for AI-enabled services"", ""urgency"": ""this_month"", ""category"": ""pricing"", ""description"": ""Cognizant's tokenized pricing framework creates transparency and aligns pricing with value delivered as work shifts from human-led to AI-augmented to autonomous. Develop pricing models that make the unit economics clear for clients: cost per insight, cost per decision automated, cost per process improvement. This positions you as thinking like a platform rather than traditional consultancy and creates pricing predictability that enterprises crave in uncertain AI adoption cycles.""}], ""ideaSignals"": [""Cognizant introduced tokenized AI pricing framework with rate cards across human-led to autonomous delivery spectrum, establishing new pricing standards"", ""Anthropic's Fable 5 AI Model Offers More Power At A Higher Price (Forbes) — Anthropic says its new Fable 5 AI model can handle long-running tasks and agents. The tradeoff: higher costs, tighter safeguards and usage limits."", ""With Frontier Labs moving to token based pricing, the new economics are driving up AI costs. What are you doing to make sure that your economic gains, revenue, an ROI stay ahead of the cost curve?""], ""briefingAsOf"": ""2026-05-21T05:52:46.232Z"", ""newsArticles"": [{""url"": ""https://www.theverge.com/tech/870045/microsoft-windows-11-issues-rebuilding-trust-notepad"", ""title"": ""Microsoft is working to rebuild trust in Windows"", ""source"": ""The Verge"", ""description"": ""Microsoft is going to spend 2026 improving Windows 11. It comes after Windows update quality issues and complaints about the operating system."", ""publishedAt"": """"}, {""url"": ""https://www.windowscentral.com/microsoft/why-microsoft-wont-be-the-company-to-mainstream-consumer-ai-use"", ""title"": ""Why Microsoft won't be the company to mainstream consumer AI use"", ""source"": ""Windows Central"", ""description"": ""The lobotomization of Bing AI is indicative of a wider issue with Microsoft: they just don't get human beings. And that is why it won't be the company that mainstreams AI use."", ""publishedAt"": """"}, {""url"": ""https://www.windowscentral.com/microsoft/here-are-the-biggest-announcements-coming-out-of-microsoft-build-2023"", ""title"": ""Here are the biggest announcements coming out of Microsoft Build 2023"", ""source"": ""Windows Central"", ""description"": ""We round up the most important news coming out of Microsoft's Build 2023 developer conference."", ""publishedAt"": """"}, {""url"": ""https://www.windowscentral.com/hardware/laptops/microsoft-surface-event-heres-everything-that-was-announced"", ""title"": ""Microsoft Surface event: Here's everything that was announced"", ""source"": ""Windows Central"", ""description"": ""Microsoft's fall 2022 Surface event has just wrapped! It was a jam-packed event with three new Surface PCs, a handful of new accessories, and a smattering of new apps and services for Microsoft 365 su"", ""publishedAt"": """"}, {""url"": ""https://www.androidcentral.com/how-get-microsoft-experience-chromebook"", ""title"": ""How to get the Microsoft experience on a Chromebook"", ""source"": ""Android Central"", ""description"": ""While Windows does a lot of things well, it doesn’t hold up well on budget machines the way Chrome OS does. This means that if you’re on a limited budget, the best Microsoft experience to be had is on a Chromebook rather than a Windows laptop!"", ""publishedAt"": """"}, {""url"": ""https://www.forbes.com/sites/ronschmelzer/2026/06/10/anthropic-fable-5-ai-model-cost/"", ""title"": ""Anthropic's Fable 5 AI Model Offers More Power At A Higher Price"", ""source"": ""Forbes"", ""description"": ""Anthropic says its new Fable 5 AI model can handle long-running tasks and agents. The tradeoff: higher costs, tighter safeguards and usage limits."", ""publishedAt"": """"}, {""url"": ""https://thenextweb.com/news/anthropic-claude-fable-5-mythos-public-release-ipo"", ""title"": ""Anthropic releases Claude Fable 5, its first Mythos"", ""source"": ""TNW"", ""description"": ""Anthropic launched Claude Fable 5 on Tuesday, a Mythos-class model with safeguards blocking cybersecurity and biology queries, priced at $10 per million input tokens."", ""publishedAt"": """"}, {""url"": ""https://venturebeat.com/technology/anthropic-brings-mythos-to-the-masses-with-claude-fable-5-its-most-powerful-generally-available-model-ever"", ""title"": ""Anthropic brings Mythos to the masses with Claude Fable 5, its most powerful generally available model ever"", ""source"": ""VentureBeat"", ""description"": ""Anthropic is pricing both Fable 5 and Mythos 5 at $10 per million input tokens and $50 per million output tokens. The company says that is less than half the price of Claude Mythos Preview"", ""publishedAt"": """"}, {""url"": ""https://www.wired.com/story/anthropic-releases-claude-fable-5-mythos-5/"", ""title"": ""Anthropic Offers Mythos Upgrade for Cyber Partners and a ‘Safe’ Version for the Rest of You"", ""source"": ""WIRED"", ""description"": ""Anthropic is releasing Claude Mythos 5 to trusted organizations and Claude Fable 5 to the public, a version it says can’t be used for cyberattacks."", ""publishedAt"": """"}, {""url"": ""https://fortune.com/article/anthropic-ceo-dario-amodei-openai-chatgpt-artificial-intelligence-safety-donald-trump/"", ""title"": ""Anthropic is all in on 'AI safety'-and that's helping the $183 billion startup win over big business"", ""source"": ""Fortune"", ""description"": ""Founders Daniela and Dario Amodei have made Anthropic and its Claude models the AI many companies prefer over rivals OpenAI and ChatGPT."", ""publishedAt"": """"}]}",,f
663e7d43-1f42-4043-894e-519eed597ab2,chrismcnulty.net,08610095-ef99-4205-b5ae-13264021a471,Woodinville Art Walk May 2026,,completed,2026-04-18 00:00:00,2026-05-04 00:00:00,6504c4be-925a-4e00-b020-e227a6becc78,cfb63c72-81e0-44ff-9c96-7d6632a72dde,2026-04-18 22:56:15.218087,2026-06-11 01:43:59.873,16,t,t,{},[],,,theme,,,,,,,f
3ca8b46e-a5d8-4b69-bd50-7fd0c488fb97,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Zenith at M365CC,Introduce Zenith as part of the discussion at the M365 Conference about SharePoint 25th anniversary and Copilot Readiness,completed,2026-04-20 00:00:00,2026-05-09 00:00:00,e15ef8e7-09db-4a4a-8959-eae4c61f0f52,116500d0-357e-4ace-a7af-7264ed58e22a,2026-04-21 01:07:08.74385,2026-06-15 20:48:47.271,12,t,t,{937b7000-08ed-4e08-b5bf-d557ba2cd5a5},"[""M365Con"", ""Microsoft365"", ""Zenith"", ""Synozur""]",,,theme,,,,,,,f
